PlzValue;FirstCityName
38707;Schulenberg
38709;Wildemann
38723;Seesen
38729;Hahausen
38820;Halberstadt
38822;Emersleben
38828;Rodersdorf
38829;Harsleben
38835;Hessen
38836;Huy-Neinstedt
38838;Dingelstedt
38855;Heudeber
38871;Ilsenburg
38875;Drei Annen Hohne
38877;Benneckenstein
38879;Schierke
38889;Heimburg
38895;Langenstein
38899;Hasselfelde
39104;Magdeburg
39106;Magdeburg
39108;Magdeburg
39110;Magdeburg
39112;Magdeburg
39114;Magdeburg
39116;Magdeburg
39118;Magdeburg
39120;Magdeburg
39122;Magdeburg
39124;Magdeburg
39126;Magdeburg
39128;Magdeburg
39130;Magdeburg
39164;Wanzleben-B??rde
39167;Eichenbarleben
39171;S??lzetal
39175;Gerwisch
39179;Barleben
39217;Sch??nebeck
39218;Sch??nebeck
39221;Eggersdorf
39240;Gro?? Rosenburg
39245;Gommern
39249;Glinde
39261;Zerbst
39264;Dobritz
39279;Hobeck
39288;Burg
39291;D??rnitz
39307;Genthin
39317;Ferchland
39319;Jerichow
39326;Farsleben
39340;Haldensleben
39343;Emden
39345;Flechtingen
39356;D??hren
39359;Eickendorf
39365;Eilsleben
39387;Oschersleben
39393;H??tensleben
39397;Gr??ningen
39418;Sta??furt
39435;Egeln
39439;G??sten
39443;Sta??furt
39444;Hecklingen
39446;Sta??furt
39448;B??rde-Hakel
39517;Dolle
39524;Kamern
39539;Havelberg
39576;Stendal
39579;Garlipp
39590;Tangerm??nde
39596;Eichstedt
39599;K??then
39606;Dobberkau
39615;Kr??den
39619;Arendsee
39624;Kalbe
39629;Holzhausen
39638;Dorst
39646;Oebisfelde
39649;Gardelegen
40210;D??sseldorf
40211;D??sseldorf
40212;D??sseldorf
40213;D??sseldorf
40215;D??sseldorf
40217;D??sseldorf
40219;D??sseldorf
40221;D??sseldorf
40223;D??sseldorf
40225;D??sseldorf
40227;D??sseldorf
40229;D??sseldorf
40231;D??sseldorf
40233;D??sseldorf
40235;D??sseldorf
40237;D??sseldorf
40239;D??sseldorf
40468;D??sseldorf
40470;D??sseldorf
40472;D??sseldorf
40474;D??sseldorf
40476;D??sseldorf
40477;D??sseldorf
40479;D??sseldorf
40489;D??sseldorf
40545;D??sseldorf
40547;D??sseldorf
40549;D??sseldorf
40589;D??sseldorf
40591;D??sseldorf
40593;D??sseldorf
40595;D??sseldorf
40597;D??sseldorf
40599;D??sseldorf
40625;D??sseldorf
40627;D??sseldorf
40629;D??sseldorf
40667;Meerbusch
40668;Meerbusch
40670;Meerbusch
40699;Erkrath
40721;D??sseldorf
40723;Hilden
40724;Hilden
40764;Langenfeld
40789;Monheim
40822;Mettmann
40878;Ratingen
40880;Ratingen
40882;Ratingen
40883;Ratingen
40885;Ratingen
41061;M??nchengladbach
41063;M??nchengladbach
41065;M??nchengladbach
41066;M??nchengladbach
41068;M??nchengladbach
41069;M??nchengladbach
41169;M??nchengladbach
41179;M??nchengladbach
41189;M??nchengladbach
41199;M??nchengladbach
41236;M??nchengladbach
41238;M??nchengladbach
41239;M??nchengladbach
41334;Nettetal
41352;Korschenbroich
41363;J??chen
41366;Schwalmtal
41372;Niederkr??chten
41379;Br??ggen
41460;Neuss
41462;Neuss
41464;Neuss
41466;Neuss
41468;Neuss
41469;Neuss
41470;Neuss
41472;Neuss
41515;Grevenbroich
41516;Grevenbroich
41517;Grevenbroich
41539;Dormagen
41540;Dormagen
41541;Dormagen
41542;Dormagen
41564;Kaarst
41569;Rommerskirchen
41747;Viersen
41748;Viersen
41749;Viersen
41751;Viersen
41812;Erkelenz
41836;H??ckelhoven
41844;Wegberg
41849;Wassenberg
42103;Wuppertal
42105;Wuppertal
42107;Wuppertal
42109;Wuppertal
42111;Wuppertal
42113;Wuppertal
42115;Wuppertal
42117;Wuppertal
42119;Wuppertal
42275;Wuppertal
42277;Wuppertal
42279;Wuppertal
42281;Wuppertal
42283;Wuppertal
42285;Wuppertal
42287;Wuppertal
42289;Wuppertal
42327;Wuppertal
42329;Wuppertal
42349;Wuppertal
42369;Wuppertal
42389;Wuppertal
42399;Wuppertal
42477;Radevormwald
42489;W??lfrath
42499;H??ckeswagen
42549;Velbert
42551;Velbert
42553;Velbert
42555;Velbert
42579;Heiligenhaus
42651;Solingen
42653;Solingen
42655;Solingen
42657;Solingen
42659;Solingen
42697;Solingen
42699;Solingen
42719;Solingen
42781;Haan
42799;Leichlingen
42853;Remscheid
42855;Remscheid
42857;Remscheid
42859;Remscheid
42897;Remscheid
42899;Remscheid
42929;Wermelskirchen
44135;Dortmund
44137;Dortmund
44139;Dortmund
44141;Dortmund
44143;Dortmund
44145;Dortmund
44147;Dortmund
44149;Dortmund
44225;Dortmund
44227;Dortmund
44229;Dortmund
44263;Dortmund
44265;Dortmund
44267;Dortmund
44269;Dortmund
44287;Dortmund
44289;Dortmund
44309;Dortmund
44319;Dortmund
44328;Dortmund
44329;Dortmund
44339;Dortmund
44357;Dortmund
44359;Dortmund
44369;Dortmund
44379;Dortmund
44388;Dortmund
44532;L??nen
44534;L??nen
44536;L??nen
44575;Castrop-Rauxel
44577;Castrop-Rauxel
44579;Castrop-Rauxel
44581;Castrop-Rauxel
44623;Herne
44625;Herne
44627;Herne
44628;Herne
44629;Herne
44649;Herne
44651;Herne
44652;Herne
44653;Herne
44787;Bochum
44789;Bochum
44791;Bochum
44793;Bochum
44795;Bochum
44797;Bochum
44799;Bochum
44801;Bochum
44803;Bochum
44805;Bochum
44807;Bochum
44809;Bochum
44866;Bochum
44867;Bochum
44869;Bochum
44879;Bochum
44892;Bochum
44894;Bochum
45127;Essen
45128;Essen
45130;Essen
45131;Essen
45133;Essen
45134;Essen
45136;Essen
45138;Essen
45139;Essen
45141;Essen
45143;Essen
45144;Essen
45145;Essen
45147;Essen
45149;Essen
45219;Essen
45239;Essen
45257;Essen
45259;Essen
45276;Essen
45277;Essen
45279;Essen
45289;Essen
45307;Essen
45309;Essen
45326;Essen
45327;Essen
45329;Essen
45355;Essen
45356;Essen
45357;Essen
45359;Essen
45468;M??lheim
45470;M??lheim
45472;M??lheim
45473;M??lheim
45475;M??lheim
45476;M??lheim
45478;M??lheim
45479;M??lheim
45481;M??lheim
45525;Hattingen
45527;Hattingen
45529;Hattingen
45549;Sprockh??vel
45657;Recklinghausen
45659;Recklinghausen
45661;Recklinghausen
45663;Recklinghausen
45665;Recklinghausen
45699;Herten
45701;Herten
45711;Datteln
45721;Haltern am See
45731;Waltrop
45739;Oer-Erkenschwick
45768;Marl
45770;Marl
45772;Marl
45879;Gelsenkirchen
45881;Gelsenkirchen
45883;Gelsenkirchen
45884;Gelsenkirchen
45886;Gelsenkirchen
45888;Gelsenkirchen
45889;Gelsenkirchen
45891;Gelsenkirchen
45892;Gelsenkirchen
45894;Gelsenkirchen
45896;Gelsenkirchen
45897;Gelsenkirchen
45899;Gelsenkirchen
45964;Gladbeck
45966;Gladbeck
45968;Gladbeck
46045;Oberhausen
46047;Oberhausen
46049;Oberhausen
46117;Oberhausen
46119;Oberhausen
46145;Oberhausen
46147;Oberhausen
46149;Oberhausen
46236;Bottrop
46238;Bottrop
46240;Bottrop
46242;Bottrop
46244;Bottrop
46282;Dorsten
46284;Dorsten
46286;Dorsten
46325;Borken
46342;Velen
46348;Raesfeld
46354;S??dlohn
46359;Heiden
46395;Bocholt
46397;Bocholt
46399;Bocholt
46414;Rhede
46419;Isselburg
46446;Emmerich
46459;Rees
46483;Wesel
46485;Wesel
46487;Wesel
46499;Hamminkeln
46509;Xanten
46514;Schermbeck
46519;Alpen
46535;Dinslaken
46537;Dinslaken
46539;Dinslaken
46562;Voerde
46569;H??nxe
47051;Duisburg
47053;Duisburg
47055;Duisburg
47057;Duisburg
47058;Duisburg
47059;Duisburg
47119;Duisburg
47137;Duisburg
47138;Duisburg
47139;Duisburg
47166;Duisburg
47167;Duisburg
47169;Duisburg
47178;Duisburg
47179;Duisburg
47198;Duisburg
47199;Duisburg
47226;Duisburg
47228;Duisburg
47229;Duisburg
47239;Duisburg
47249;Duisburg
47259;Duisburg
47269;Duisburg
47279;Duisburg
47441;Moers
47443;Moers
47445;Moers
47447;Moers
47475;Kamp-Lintfort
47495;Rheinberg
47506;Neukirchen-Vluyn
47509;Rheurdt
47533;Kleve
47546;Kalkar
47551;Bedburg-Hau
47559;Kranenburg
47574;Goch
47589;Uedem
47608;Geldern
47623;Kevelaer
47624;Kevelaer
47625;Kevelaer
47626;Kevelaer
47627;Kevelaer
47638;Straelen
47647;Kerken
47652;Weeze
47661;Issum
47665;Sonsbeck
47669;Wachtendonk
47798;Krefeld
47799;Krefeld
47800;Krefeld
47802;Krefeld
47803;Krefeld
47804;Krefeld
47805;Krefeld
47807;Krefeld
47809;Krefeld
47829;Krefeld
47839;Krefeld
47877;Willich
47906;Kempen
47918;T??nisvorst
47929;Grefrath
48143;M??nster
48145;M??nster
48147;M??nster
48149;M??nster
48151;M??nster
48153;M??nster
48155;M??nster
48157;M??nster
48159;M??nster
48161;M??nster
48163;M??nster
48165;M??nster
48167;M??nster
48231;Warendorf
48249;D??lmen
48268;Greven
48282;Emsdetten
48291;Telgte
48301;Nottuln
48308;Senden
48317;Drensteinfurt
48324;Sendenhorst
48329;Havixbeck
48336;Sassenberg
48341;Altenberge
48346;Ostbevern
48351;Everswinkel
48356;Nordwalde
48361;Beelen
48366;Laer
48369;Saerbeck
48429;Rheine
48431;Rheine
48432;Rheine
48455;Bad Bentheim
48465;Engden
48477;H??rstel
48480;L??nne
48485;Neuenkirchen
48488;Emsb??ren
48493;Wettringen
48496;Hopsten
48499;Salzbergen
48527;Nordhorn
48529;Nordhorn
48531;Nordhorn
48565;Steinfurt
48599;Gronau
48607;Ochtrup
48612;Horstmar
48619;Heek
48624;Sch??ppingen
48629;Metelen
48653;Coesfeld
48683;Ahaus
48691;Vreden
48703;Stadtlohn
48712;Gescher
48720;Rosendahl
48727;Billerbeck
48734;Reken
48739;Legden
49074;Osnabr??ck
49076;Osnabr??ck
49078;Osnabr??ck
49080;Osnabr??ck
49082;Osnabr??ck
49084;Osnabr??ck
49086;Osnabr??ck
49088;Osnabr??ck
49090;Osnabr??ck
49124;Georgsmarienh??tte
49134;Wallenhorst
49143;Bissendorf
49152;Bad Essen
49163;Bohmte
49170;Hagen
49176;Hilter
49179;Ostercappeln
49186;Bad Iburg
49191;Belm
49196;Bad Laer
49201;Dissen
49205;Hasbergen
49214;Bad Rothenfelde
49219;Glandorf
49324;Melle
49326;Melle
49328;Melle
49356;Diepholz
49377;Vechta
49393;Lohne
49401;Damme
49406;Drentwede
49413;Dinklage
49419;Wagenfeld
49424;Goldenstedt
49429;Visbek
49434;Neuenkirchen-V??rden
49439;Steinfeld
49448;H??de
49451;Holdorf
49453;Dickel
49456;Bakum
49457;Drebber
49459;Evershorst
49477;Ibbenb??ren
49479;Ibbenb??ren
49492;Westerkappeln
49497;Mettingen
49504;Lotte
49509;Recke
49525;Lengerich
49536;Lienen
49545;Tecklenburg
49549;Ladbergen
49565;Bramsche
49577;Eggerm??hlen
49584;F??rstenau
49586;Merzen
49593;Bersenbr??ck
49594;Alfhausen
49596;Gehrde
49597;Rieste
49599;Voltlage
49610;Quakenbr??ck
49624;L??ningen
49626;Berge
49632;Essen
49635;Badbergen
49637;Menslage
49638;Nortrup
49661;Cloppenburg
49681;Garrel
49685;Drantum
49688;Lastrup
49692;Cappeln
49696;Dwergte
49699;Lindern
49716;Meppen
49733;Haren
49740;Hasel??nne
49744;Geeste
49751;H??ven
49757;Lahn
49762;Fresenburg
49767;Twist
49770;Dohren
49774;L??hden
49777;Gro?? Ber??en
49779;Niederlangen
49808;Lingen
49809;Lingen
49811;Lingen
49824;Emlichheim
49828;Esche
49832;Freren
49835;Wietmarschen
49838;Gersten
49843;Getelo
49844;Bawinkel
49846;Hoogstede
49847;Itterbeck
49849;Wilsum
50126;Bergheim
50127;Bergheim
50129;Bergheim
50169;Kerpen
50170;Kerpen
50171;Kerpen
50181;Bedburg
50189;Elsdorf
50226;Frechen
50259;Pulheim
50321;Br??hl
50354;H??rth
50374;Erftstadt
50389;Wesseling
50667;K??ln
50668;K??ln
50670;K??ln
50672;K??ln
50674;K??ln
50676;K??ln
50677;K??ln
50678;K??ln
50679;K??ln
50733;K??ln
50735;K??ln
50737;K??ln
50739;K??ln
50765;K??ln
50767;K??ln
50769;K??ln
50823;K??ln
50825;K??ln
50827;K??ln
50829;K??ln
50858;K??ln
50859;K??ln
50931;K??ln
50933;K??ln
50935;K??ln
50937;K??ln
50939;K??ln
50968;K??ln
50969;K??ln
50996;K??ln
50997;K??ln
50999;K??ln
51061;K??ln
51063;K??ln
51065;K??ln
51067;K??ln
51069;K??ln
51103;K??ln
51105;K??ln
51107;K??ln
51109;K??ln
51143;K??ln
51145;K??ln
51147;K??ln
51149;K??ln
51371;Leverkusen
51373;Leverkusen
51375;Leverkusen
51377;Leverkusen
51379;Leverkusen
51381;Leverkusen
51399;Burscheid
51427;Bergisch Gladbach
51429;Bergisch Gladbach
51465;Bergisch Gladbach
51467;K??ln
51469;Bergisch Gladbach
51491;Overath
51503;R??srath
51515;K??rten
51519;Odenthal
51545;Waldbr??l
51570;Windeck
51580;Reichshof
51588;N??mbrecht
51597;Morsbach
51598;Friesenhagen
51643;Gummersbach
51645;Gummersbach
51647;Gummersbach
51674;Wiehl
51688;Wipperf??rth
51702;Bergneustadt
51709;Marienheide
51766;Engelskirchen
51789;Lindlar
52062;Aachen
52064;Aachen
52066;Aachen
52068;Aachen
52070;Aachen
52072;Aachen
52074;Aachen
52076;Aachen
52078;Aachen
52080;Aachen
52134;Herzogenrath
52146;W??rselen
52152;Simmerath
52156;Monschau
52159;Roetgen
52222;Stolberg
52223;Stolberg
52224;Stolberg
52249;Eschweiler
52349;D??ren
52351;D??ren
52353;D??ren
52355;D??ren
52372;Kreuzau
52379;Langerwehe
52382;Niederzier
52385;Nideggen
52388;N??rvenich
52391;Vettwei??
52393;H??rtgenwald
52396;Heimbach
52399;Merzenich
52428;J??lich
52441;Linnich
52445;Titz
52457;Aldenhoven
52459;Inden
52477;Alsdorf
52499;Baesweiler
52511;Geilenkirchen
52525;Heinsberg
52531;??bach-Palenberg
52538;Gangelt
53111;Bonn
53113;Bonn
53115;Bonn
53117;Bonn
53119;Bonn
53121;Bonn
53123;Bonn
53125;Bonn
53127;Bonn
53129;Bonn
53173;Bonn
53175;Bonn
53177;Bonn
53179;Bonn
53225;Bonn
53227;Bonn
53229;Bonn
53332;Bornheim
53340;Meckenheim
53343;Wachtberg
53347;Alfter
53359;Rheinbach
53424;Remagen
53426;K??nigsfeld
53474;Bad Neuenahr-Ahrweiler
53489;Sinzig
53498;G??nnersdorf
53501;Grafschaft
53505;Kalenborn
53506;Heckenbach
53507;Dernau
53508;Mayscho??
53518;Herschbroich
53520;D??ttinger H??he
53533;Dorsel
53534;Hoffeld
53539;Gelenberg
53545;Linz
53547;Girgenrath
53557;Bad H??nningen
53560;Kretzhaus
53562;Rothe-Kreuz
53567;Asbach
53572;Hohenunkel
53577;Neustadt
53578;Windhagen
53579;Erpel
53604;Bad Honnef
53619;Rheinbreitbach
53639;K??nigswinter
53721;Siegburg
53757;Sankt Augustin
53773;Hennef
53783;Eitorf
53797;Lohmar
53804;Much
53809;Ruppichteroth
53819;Neunkirchen-Seelscheid
53840;Troisdorf
53842;Troisdorf
53844;Troisdorf
53859;Niederkassel
53879;Euskirchen
53881;Euskirchen
53894;Mechernich
53902;Bad M??nstereifel
53909;Z??lpich
53913;Swisttal
53919;Weilerswist
53925;Kall
53937;Schleiden
53940;Hellenthal
53945;Blankenheim
53947;Nettersheim
53949;Dahlem
54290;Trier
54292;Trier
54293;Trier
54294;Trier
54295;Trier
54296;Trier
54298;Eisenach
54306;Kordel
54308;Langsur
54309;Newel
54310;Menningen
54311;Trierweiler
54313;Zemmer
54314;Greimerath
54316;Franzenheim
54317;Farschweiler
54318;Mertesdorf
54320;Waldrach
54329;Konz
54331;Oberbillig
54332;Wasserliesch
54338;Longen
54340;Ensch
54341;Fell
54343;F??hren
54344;Kenn
54346;Mehring
54347;Neumagen-Dhron
54349;Trittenheim
54411;Hermeskeil
54413;Geisfeld
54421;Hinzert-P??lert
54422;Neuhof
54424;Etgert
54426;Dhronecken
54427;Kell
54429;Heddert
54439;Fisch
54441;Kanzem
54450;Freudenburg
54451;Irsch
54453;Nittel
54455;Serrig
54456;Onsdorf
54457;Wincheringen
54459;Wiltingen
54470;Graach
54472;Gornhausen
54483;Kleinich
54484;Maring-Noviand
54486;M??lheim
54487;Wintrich
54492;Erden
54497;Horath
54498;Piesport
54516;Flu??bach
54518;Dodenburg
54523;Dierscheid
54524;Klausen
54526;Landscheid
54528;Salmtal
54529;Spangdahlem
54531;Eckfeld
54533;Dierfeld
54534;Gro??littgen
54536;Kr??v
54538;Diefenbach
54539;??rzig
54550;Daun
54552;Dockweiler
54558;Gillenfeld
54568;Gerolstein
54570;Hinterweiler
54574;Kopp
54576;Dohm-Lammersdorf
54578;Kerpen
54579;??xheim
54584;Feusdorf
54585;Esch
54586;Sch??ller
54587;Lissendorf
54589;Kerschenbach
54595;Gondenbrett
54597;Duppach
54608;Gro??langenfeld
54610;B??desheim
54611;Hallschlag
54612;Lasel
54614;Dingdorf
54616;Winterspelt
54617;Harspelt
54619;Dromigt
54634;Metterich
54636;Dockendorf
54646;Enzen
54647;Dudeldorf
54649;Eilscheid
54655;Etteldorf
54657;Gindorf
54662;Herforst
54664;Hosten
54666;Irrel
54668;Diesburgerhof
54669;Bollendorf
54673;Emmelbaum
54675;Fischbach-Oberraden
54687;Arzfeld
54689;Irrhausen
55116;Mainz
55118;Mainz
55120;Mainz
55122;Mainz
55124;Mainz
55126;Mainz
55127;Mainz
55128;Mainz
55129;Mainz
55130;Mainz
55131;Mainz
55218;Ingelheim
55232;Ensheim
55234;Dintesheim
55237;Flonheim
55239;Gau-Odernheim
55246;Mainz-Kostheim
55252;Mainz-Kastel
55257;Budenheim
55262;Heidesheim
55263;Wackernheim
55268;Nieder-Olm
55270;Engelstadt
55271;Stadecken-Elsheim
55276;Dienheim
55278;Dexheim
55283;Nierstein
55286;Sulzheim
55288;Gabsheim
55291;Saulheim
55294;Bodenheim
55296;Gau-Bischofsheim
55299;Nackenheim
55411;Bingen
55413;Manubach
55422;Bacharach
55424;M??nster-Sarmsheim
55425;Waldalgesheim
55430;Oberwesel
55432;Niederburg
55435;Gau-Algesheim
55437;Nieder-Hilbersheim
55442;Roth
55444;D??rrebach
55450;Langenlonsheim
55452;Dorsheim
55457;Gensingen
55459;Grolsheim
55469;Heidehof
55471;Fronhofen
55481;Dillendorf
55483;Dickenschied
55487;Dill
55490;Gehlweiler
55491;Niederweiler
55494;Dichtelbach
55496;Argenthal
55497;Ellern
55499;Riesweiler
55543;Rosenhof
55545;Bad Kreuznach
55546;Frei-Laubersheim
55559;Bretzenheim
55566;Ippenschied
55568;Lauschied
55569;Langenthal
55571;Odernheim
55576;Pleitersheim
55578;Gau-Weinheim
55583;Bad Kreuznach
55585;Duchroth
55590;Meisenheim
55592;Jeckenbach
55593;R??desheim
55595;Gebroth
55596;Oberstreit
55597;Gumbsheim
55599;Eckelsheim
55606;Hahnenbach
55608;Griebelschied
55618;Simmertal
55619;Hennweiler
55621;Hundsbach
55624;G??senroth
55626;Bundenbach
55627;Martinstein
55629;Schwarzerden
55743;Fischbach
55756;Herrstein
55758;Dickesbach
55765;Dienstweiler
55767;Gimbweiler
55768;Hoppst??dten-Weiersbach
55774;Baumholder
55776;Frauenberg
55777;Eckersweiler
55779;Heimbach
56068;Koblenz
56070;Koblenz
56072;Koblenz
56073;Koblenz
56075;Koblenz
56076;Koblenz
56077;Koblenz
56112;Lahnstein
56130;Grenzloch
56132;Fr??cht
56133;Fachbach
56154;Boppard
56170;Lachnitzm??hle
56179;Niederwerth
56182;Urbar
56191;Weitersburg
56203;H??hr-Grenzhausen
56204;Hillscheid
56206;Hilgert
56218;M??lheim-K??rlich
56220;Kaltenengers
56235;Faulbach
56237;Nauort
56242;Ellenhausen
56244;Ettinghausen
56249;Herschbach
56253;Treis-Karden
56254;Moselkern
56269;Dierdorf
56271;Isenburg
56276;Gro??maischeid
56281;D??rth
56283;Gondershausen
56288;Hasselbach
56290;Dommershausen
56291;Hausbay
56294;Gappenach
56295;Kerben
56299;Ochtendung
56305;D??ttesfeld
56307;D??rrholz
56316;Hanroth
56317;Linkenbach
56321;Rhens
56322;Spay
56323;H??nenfeld
56329;St. Goar
56330;Fi??m??hle
56332;Dieblich
56333;Winningen
56335;Neuh??usel
56337;Eitelborn
56338;Braubach
56340;Erlenborn
56341;Filsen
56346;Gute M??hle
56348;D??rscheid
56349;Kaub
56355;Diethardt
56357;Dornholzhausen
56368;Ergeshausen
56370;D??rsdorf
56377;Giesh??bel
56379;Dienethal
56410;Montabaur
56412;Gackenbach
56414;Dreikirchen
56422;Wirges
56424;Ebernhahn
56427;Siershahn
56428;Dernbach
56457;Halbs
56459;Elbingen
56462;Hilpischm??hle
56470;Bad Marienberg
56472;Dreisbach
56477;Nister-M??hrendorf
56479;Elsoff
56564;Neuwied
56566;Neuwied
56567;Neuwied
56575;Wei??enthurm
56579;Hardert
56581;Ehlscheid
56584;Meinborn
56587;Oberhonnefeld-Gierend
56588;Sohl
56589;Niederbreitbach
56593;G??llesheim
56594;Willroth
56598;Hammerstein
56599;Leutesdorf
56626;Andernach
56630;Kretz
56637;Plaidt
56642;Kruft
56645;Nickenich
56648;Saffig
56651;Galenberg
56653;Glees
56656;Brohl-L??tzing
56659;Burgbrohl
56727;Mayen
56729;Ditscheid
56736;Kottenheim
56743;Mendig
56745;Hausten
56746;Hohenleimbach
56751;Einig
56753;Mertloch
56754;D??nfus
56759;Eppenberg
56761;D??ngenheim
56766;Filz
56767;Gunderath
56769;Mannebach
56812;Dohr
56814;Ediger-Eller
56818;Klotten
56820;Mesenich
56821;Ellenz-Poltersdorf
56823;B??chel
56825;Gevenich
56826;Heckenhof
56828;Alflen
56829;Kail
56841;H??deshof
56843;Irmenach
56850;Enkirch
56856;Zell
56858;Forst
56859;Weidenhell
56861;Reil
56862;P??nderich
56864;Pelzerhaus
56865;Hesweiler
56867;Briedel
56869;Mastershausen
57072;Siegen
57074;Siegen
57076;Siegen
57078;Siegen
57080;Siegen
57223;Kreuztal
57234;Wilnsdorf
57250;Netphen
57258;Freudenberg
57271;Hilchenbach
57290;Neunkirchen
57299;Burbach
57319;Bad Berleburg
57334;Bad Laasphe
57339;Erndtebr??ck
57368;Lennestadt
57392;Schmallenberg
57399;Kirchhundem
57413;Finnentrop
57439;Attendorn
57462;Olpe
57482;Wenden
57489;Drolshagen
57518;Steineroth
57520;Dickendorf
57537;Forst
57539;Etzbach
57548;Diedenberg
57555;Euteneuen
57562;Herdorf
57567;Daaden
57572;Harbach
57577;Hamm
57578;Elkenroth
57580;Elben
57581;Katzwinkel
57583;M??rlen
57584;Scheuerfeld
57586;Weitefeld
57587;M??hlenthal
57589;Friedenthal
57610;Gieleroth
57612;Eichelhardt
57614;Fluterschen
57627;Gehlert
57629;Dreifelden
57632;Eichen
57635;Ersfeld
57636;Mammelzen
57638;Neitersen
57639;Oberdreis
57641;Oberlahr
57642;Alpenrod
57644;Hattert
57645;Kellershof
57647;Enspel
57648;Unnau
58089;Hagen
58091;Hagen
58093;Hagen
58095;Hagen
58097;Hagen
58099;Hagen
58119;Hagen
58135;Hagen
58239;Schwerte
58256;Ennepetal
58285;Gevelsberg
58300;Wetter
58313;Herdecke
58332;Schwelm
58339;Breckerfeld
58452;Witten
58453;Witten
58454;Witten
58455;Witten
58456;Witten
58507;L??denscheid
58509;L??denscheid
58511;L??denscheid
58513;L??denscheid
58515;L??denscheid
58540;Meinerzhagen
58553;Halver
58566;Kierspe
58579;Schalksm??hle
58636;Iserlohn
58638;Iserlohn
58640;Iserlohn
58642;Iserlohn
58644;Iserlohn
58675;Hemer
58706;Menden
58708;Menden
58710;Menden
58730;Fr??ndenberg
58739;Wickede
58762;Altena
58769;Nachrodt-Wiblingwerde
58791;Werdohl
58802;Balve
58809;Neuenrade
58840;Plettenberg
58849;Herscheid
59063;Hamm
59065;Hamm
59067;Hamm
59069;Hamm
59071;Hamm
59073;Hamm
59075;Hamm
59077;Hamm
59174;Kamen
59192;Bergkamen
59199;B??nen
59227;Ahlen
59229;Ahlen
59269;Beckum
59302;Oelde
59320;Ennigerloh
59329;Wadersloh
59348;L??dinghausen
59368;Werne
59379;Selm
59387;Ascheberg
59394;Nordkirchen
59399;Olfen
59423;Unna
59425;Unna
59427;Unna
59439;Holzwickede
59457;Werl
59469;Ense
59494;Soest
59505;Bad Sassendorf
59510;Lippetal
59514;Welver
59519;M??hnesee
59555;Lippstadt
59556;Lippstadt
59557;Lippstadt
59558;Lippstadt
59581;Warstein
59590;Geseke
59597;Erwitte
59602;R??then
59609;Anr??chte
59755;Arnsberg
59757;Arnsberg
59759;Arnsberg
59821;Arnsberg
59823;Arnsberg
59846;Sundern
59872;Meschede
59889;Eslohe
59909;Bestwig
59929;Brilon
59939;Olsberg
59955;Winterberg
59964;Medebach
59969;Hallenberg
60306;Frankfurt
60308;Frankfurt
60310;Frankfurt
60311;Frankfurt
60313;Frankfurt
60314;Frankfurt
60316;Frankfurt
60318;Frankfurt
60320;Frankfurt
60322;Frankfurt
60323;Frankfurt
60325;Frankfurt
60326;Frankfurt
60327;Frankfurt
60329;Frankfurt
60385;Frankfurt
60386;Frankfurt
60388;Frankfurt
60389;Frankfurt
60431;Frankfurt
60433;Frankfurt
60435;Frankfurt
60437;Frankfurt
60438;Frankfurt
60439;Frankfurt
60486;Frankfurt
60487;Frankfurt
60488;Frankfurt
60489;Frankfurt
60528;Frankfurt
60529;Frankfurt
60549;Frankfurt
60594;Frankfurt
60596;Frankfurt
60598;Frankfurt
60599;Frankfurt
61118;Bad Vilbel
61130;Nidderau
61137;Sch??neck
61138;Niederdorfelden
61169;Friedberg
61184;Karben
61191;Rosbach
61194;Niddatal
61197;Florstadt
61200;W??lfersheim
61203;Eiserhof
61206;W??llstadt
61209;Echzell
61231;Bad Nauheim
61239;Ober-M??rlen
61250;Erdfunkstelle Usingen
61267;Neu-Anspach
61273;Saalburg
61276;Weilrod
61279;Gr??venwiesbach
61348;Bad Homburg
61350;Bad Homburg
61352;Bad Homburg
61381;Friedrichsdorf
61389;Schmitten
61440;Oberursel
61449;Steinbach
61462;K??nigstein
61476;Kronberg
61479;Glash??tten
63065;Offenbach
63067;Offenbach
63069;Offenbach
63071;Offenbach
63073;Offenbach
63075;Offenbach
63110;Rodgau
63128;Dietzenbach
63150;Heusenstamm
63165;M??hlheim
63179;Obertshausen
63225;Langen
63263;Neu-Isenburg
63303;Dreieich
63322;R??dermark
63329;Egelsbach
63450;Hanau
63452;Hanau
63454;Hanau
63456;Hanau
63457;Hanau
63477;Maintal
63486;Bruchk??bel
63500;Seligenstadt
63505;Langenselbold
63512;Hainburg
63517;Rodenbach
63526;Erlensee
63533;Mainhausen
63538;Gro??krotzenburg
63543;Neuberg
63546;Hammersbach
63549;Ronneburg
63571;Gelnhausen
63579;Freigericht
63584;Gr??ndau
63589;Linsengericht
63594;Hasselroth
63599;Biebergem??nd
63607;W??chtersbach
63619;Bad Orb
63628;Bad Soden-Salm??nster
63633;Birstein
63636;Brachttal
63637;Jossgrund
63639;Fl??rsbachtal
63654;B??dingen
63667;Nidda
63674;Altenstadt
63679;Schotten
63683;Ortenberg
63688;Gedern
63691;Ranstadt
63694;Limeshain
63695;Glauburg
63697;Hirzenhain
63699;Hanchesm??hle
63739;Aschaffenburg
63741;Aschaffenburg
63743;Aschaffenburg
63755;Alzenau
63762;Gro??ostheim
63768;H??sbach
